group,subgroup,suborder,subcat,xaxis,xorder,xlabel,chart,value,count,total,missing,x0,x1,x2,x3
Maryland,enroll,1,,level_2r,13,Health Admin. & Assisting,Percent who enrolled in college,82.7,210,254,,out of,students who selected a planned major in the area of,enrolled in college.,
Maryland,enroll,1,,level_2r,14,Health Sci. & Techno.,Percent who enrolled in college,87.5,1678,1917,,out of,students who selected a planned major in the area of,enrolled in college.,
Maryland,enroll,1,,level_2r,15,"Philosophy, Religion, & Theology",Percent who enrolled in college,77.8,28,36,,out of,students who selected a planned major in the area of,enrolled in college.,
Maryland,enroll,1,,level_2r,16,"Repair, Production, & Construction",Percent who enrolled in college,38.9,7,18,,out of,students who selected a planned major in the area of,enrolled in college.,
Maryland,enroll,1,,level_2r,17,Sciences: Biological & Physical,Percent who enrolled in college,89.3,1348,1509,,out of,students who selected a planned major in the area of,enrolled in college.,
Maryland,enroll,1,,level_2r,18,Social Sciences & Law,Percent who enrolled in college,85.2,1159,1360,,out of,students who selected a planned major in the area of,enrolled in college.,
Massachusetts,fouryr,1,,level_2r,1,Agric. & Nat. Res. Cons,Percent who attended a 4-year college,91,71,78,,out of,college students who selected a planned major in the area of,attended a four-year college.,
Massachusetts,fouryr,1,,level_2r,2,Architecture,Percent who attended a 4-year college,100,128,128,,out of,college students who selected a planned major in the area of,attended a four-year college.,
Massachusetts,fouryr,1,,level_2r,3,"Area, Eth. & Multidiscip. Studies",Percent who attended a 4-year college,92,23,25,,out of,college students who selected a planned major in the area of,attended a four-year college.,
Massachusetts,fouryr,1,,level_2r,4,Arts: Visual & Performing,Percent who attended a 4-year college,94.6,526,556,,out of,college students who selected a planned major in the area of,attended a four-year college.,
Massachusetts,fouryr,1,,level_2r,5,Business,Percent who attended a 4-year college,96.3,1733,1800,,out of,college students who selected a planned major in the area of,attended a four-year college.,
Massachusetts,fouryr,1,,level_2r,7,"Commun, Fam., & Personal Svcs",Percent who attended a 4-year college,85.5,106,124,,out of,college students who selected a planned major in the area of,attended a four-year college.,
Massachusetts,fouryr,1,,level_2r,6,Communications,Percent who attended a 4-year college,96.2,404,420,,out of,college students who selected a planned major in the area of,attended a four-year college.,
Massachusetts,fouryr,1,,level_2r,8,Comp. Sci. & Mathematics,Percent who attended a 4-year college,95.7,335,350,,out of,college students who selected a planned major in the area of,attended a four-year college.,
Massachusetts,fouryr,1,,level_2r,9,Education,Percent who attended a 4-year college,92.4,547,592,,out of,college students who selected a planned major in the area of,attended a four-year college.,
Massachusetts,fouryr,1,,level_2r,11,Eng. Tech. & Drafting,Percent who attended a 4-year college,89.3,67,75,,out of,college students who selected a planned major in the area of,attended a four-year college.,
Massachusetts,fouryr,1,,level_2r,10,Engineering,Percent who attended a 4-year college,95.8,1163,1214,,out of,college students who selected a planned major in the area of,attended a four-year college.,
Massachusetts,fouryr,1,,level_2r,12,English & Foreign Lang.,Percent who attended a 4-year college,99.2,262,264,,out of,college students who selected a planned major in the area of,attended a four-year college.,
Massachusetts,fouryr,1,,level_2r,13,Health Admin. & Assisting,Percent who attended a 4-year college,88.9,128,144,,out of,college students who selected a planned major in the area of,attended a four-year college.,
Massachusetts,fouryr,1,,level_2r,14,Health Sci. & Techno.,Percent who attended a 4-year college,96.7,1933,2000,,out of,college students who selected a planned major in the area of,attended a four-year college.,
Massachusetts,fouryr,1,,level_2r,15,"Philosophy, Religion, & Theology",Percent who attended a 4-year college,95,19,20,,out of,college students who selected a planned major in the area of,attended a four-year college.,
Massachusetts,fouryr,1,,level_2r,16,"Repair, Production, & Construction",Percent who attended a 4-year college,61.9,13,21,,out of,college students who selected a planned major in the area of,attended a four-year college.,
Massachusetts,fouryr,1,,level_2r,17,Sciences: Biological & Physical,Percent who attended a 4-year college,97.9,1431,1462,,out of,college students who selected a planned major in the area of,attended a four-year college.,
Massachusetts,fouryr,1,,level_2r,18,Social Sciences & Law,Percent who attended a 4-year college,96.4,1190,1235,,out of,college students who selected a planned major in the area of,attended a four-year college.,
Massachusetts,enroll,1,,level_2r,1,Agric. & Nat. Res. Cons,Percent who enrolled in college,87.6,78,89,,out of,students who selected a planned major in the area of,enrolled in college.,
Massachusetts,enroll,1,,level_2r,2,Architecture,Percent who enrolled in college,87.7,128,146,,out of,students who selected a planned major in the area of,enrolled in college.,
Massachusetts,enroll,1,,level_2r,3,"Area, Eth. & Multidiscip. Studies",Percent who enrolled in college,80.6,25,31,,out of,students who selected a planned major in the area of,enrolled in college.,
Massachusetts,enroll,1,,level_2r,4,Arts: Visual & Performing,Percent who enrolled in college,83,556,670,,out of,students who selected a planned major in the area of,enrolled in college.,
Massachusetts,enroll,1,,level_2r,5,Business,Percent who enrolled in college,86,1800,2092,,out of,students who selected a planned major in the area of,enrolled in college.,
Massachusetts,enroll,1,,level_2r,7,"Commun, Fam., & Personal Svcs",Percent who enrolled in college,84.9,124,146,,out of,students who selected a planned major in the area of,enrolled in college.,
Massachusetts,enroll,1,,level_2r,6,Communications,Percent who enrolled in college,92.1,420,456,,out of,students who selected a planned major in the area of,enrolled in college.,
Massachusetts,enroll,1,,level_2r,8,Comp. Sci. & Mathematics,Percent who enrolled in college,89.1,350,393,,out of,students who selected a planned major in the area of,enrolled in college.,
Massachusetts,enroll,1,,level_2r,9,Education,Percent who enrolled in college,91.2,592,649,,out of,students who selected a planned major in the area of,enrolled in college.,
Massachusetts,enroll,1,,level_2r,11,Eng. Tech. & Drafting,Percent who enrolled in college,78.9,75,95,,out of,students who selected a planned major in the area of,enrolled in college.,
Massachusetts,enroll,1,,level_2r,10,Engineering,Percent who enrolled in college,89.1,1214,1363,,out of,students who selected a planned major in the area of,enrolled in college.,
Massachusetts,enroll,1,,level_2r,12,English & Foreign Lang.,Percent who enrolled in college,86.6,264,305,,out of,students who selected a planned major in the area of,enrolled in college.,
Massachusetts,enroll,1,,level_2r,13,Health Admin. & Assisting,Percent who enrolled in college,91.7,144,157,,out of,students who selected a planned major in the area of,enrolled in college.,
Massachusetts,enroll,1,,level_2r,14,Health Sci. & Techno.,Percent who enrolled in college,90.7,2000,2205,,out of,students who selected a planned major in the area of,enrolled in college.,
Massachusetts,enroll,1,,level_2r,15,"Philosophy, Religion, & Theology",Percent who enrolled in college,66.7,20,30,,out of,students who selected a planned major in the area of,enrolled in college.,
Massachusetts,enroll,1,,level_2r,16,"Repair, Production, & Construction",Percent who enrolled in college,75,21,28,,out of,students who selected a planned major in the area of,enrolled in college.,
Massachusetts,enroll,1,,level_2r,17,Sciences: Biological & Physical,Percent who enrolled in college,88.7,1462,1649,,out of,students who selected a planned major in the area of,enrolled in college.,
Massachusetts,enroll,1,,level_2r,18,Social Sciences & Law,Percent who enrolled in college,87.3,1235,1415,,out of,students who selected a planned major in the area of,enrolled in college.,
Michigan,fouryr,1,,level_2r,1,Agric. & Nat. Res. Cons,Percent who attended a 4-year college,53.1,473,890,,out of,college students who selected a planned major in the area of,attended a four-year college.,
Michigan,fouryr,1,,level_2r,2,Architecture,Percent who attended a 4-year college,60.6,419,691,,out of,college students who selected a planned major in the area of,attended a four-year college.,
Michigan,fouryr,1,,level_2r,3,"Area, Eth. & Multidiscip. Studies",Percent who attended a 4-year college,65.6,59,90,,out of,college students who selected a planned major in the area of,attended a four-year college.,
Michigan,fouryr,1,,level_2r,4,Arts: Visual & Performing,Percent who attended a 4-year college,56.7,3122,5510,,out of,college students who selected a planned major in the area of,attended a four-year college.,
Michigan,fouryr,1,,level_2r,5,Business,Percent who attended a 4-year college,67,4360,6503,,out of,college students who selected a planned major in the area of,attended a four-year college.,
Michigan,fouryr,1,,level_2r,7,"Commun, Fam., & Personal Svcs",Percent who attended a 4-year college,45.7,1359,2971,,out of,college students who selected a planned major in the area of,attended a four-year college.,
Michigan,fouryr,1,,level_2r,6,Communications,Percent who attended a 4-year college,69,1017,1474,,out of,college students who selected a planned major in the area of,attended a four-year college.,
Michigan,fouryr,1,,level_2r,8,Comp. Sci. & Mathematics,Percent who attended a 4-year college,62.3,1143,1834,,out of,college students who selected a planned major in the area of,attended a four-year college.,
Michigan,fouryr,1,,level_2r,9,Education,Percent who attended a 4-year college,65.1,2448,3763,,out of,college students who selected a planned major in the area of,attended a four-year college.,
Michigan,fouryr,1,,level_2r,11,Eng. Tech. & Drafting,Percent who attended a 4-year college,54.6,723,1324,,out of,college students who selected a planned major in the area of,attended a four-year college.,
Michigan,fouryr,1,,level_2r,10,Engineering,Percent who attended a 4-year college,73.7,3708,5032,,out of,college students who selected a planned major in the area of,attended a four-year college.,
Michigan,fouryr,1,,level_2r,12,English & Foreign Lang.,Percent who attended a 4-year college,73.3,688,938,,out of,college students who selected a planned major in the area of,attended a four-year college.,
Michigan,fouryr,1,,level_2r,13,Health Admin. & Assisting,Percent who attended a 4-year college,49.4,843,1706,,out of,college students who selected a planned major in the area of,attended a four-year college.,
